날짜,기사 제목,매체 이름,링크
2026.01.30,삼성전자 2025년 4분기 실적발표 컨퍼런스콜 전문,디일렉,https://news.google.com/rss/articles/CBMiZkFVX3lxTFAxRExDQTl3Y2VabEw4ajhxTmtCYWhfQk5fWUN6aXVmZzdwTUtZN3JIcDQzNFFBbWZIZG8tR1Z5N2IyTnFncjMzYzR4aEtCSWJ6WmxZdmNKTGwtT0dJU3RTRjlFUUxEUQ?oc=5
2026.01.30,26만전자·150만닉스…'반도체 투톱' 목표가 고공행진,한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1VMnFkRWdpM2dtbXU3WEVIOWJSUlVyZmlfQzV3ZUhzd2FnaUxxYlJObVg4VTdMZk9nZXluazV0RzZ6b1h2cFRjQjRMazNoaGhDYjVrcTRmc1ZPd9IBVEFVX3lxTE5VMGFOWlhYa01Wbjk2VGxaMlowUldzem5YVDlZYWtPVnEzbTgxV09sOGVnT3VOYldOOEFyVTRhdGF5dFhnQmlfb19oZkdDMU5sQWFpMg?oc=5
2026.01.30,"iM증권 ""삼성전자 올해 영업이익 211조 전망, 메모리 가격 상승세 지속""",비즈니스포스트,https://news.google.com/rss/articles/CBMic0FVX3lxTE4yX2lIeFFJendKQ3RTSzBQdTBuUW45bXBUbGRicVZ0VDFWcDJQSi1wNDBWbzhxSEFWZEtKWi0wZWs5T2x2RkZKajQwTEJscVJ1RnhfVkRQdlVNQnY5TDhIcHg4UHpwSGpFdnJOYUk0V0E0Qjg?oc=5
2026.01.30,"[삼성전자, 분기 최대 실적] HBM·DDR5 쌍끌이…삼성 반도체, 슈퍼사이클 진입 신호탄",아주경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5qMm5nWDR0Qkd3TzBEZzlVOWdXa3VqdTY2eWMxMnRMYVNQUlh4cjQ4U1FnX0NWb3puNWtLdmg3OU9lRWNCLTBsV2RCampfVlI2TlJfNVNZUHJ3QdIBWEFVX3lxTFBMa0JISm9EbWFpVkdncS0yQ1ZZMzk0UkpRakE2Zk1UWXZuZHl2ejJla2RSM0QxQk1SR1FPX19pY01nSGVTX3Z2aW1nWG5TUFREb2JVN2hkbkc?oc=5
2026.01.30,‘슈퍼사이클’ 올라탄 K반도체…영업이익 100조 시대 연다,KBS 뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE0tRVBSWW84eW13QzdHdEJMWkVmQXhMSGsteUpGX0V6eE5ETU5mTVI0d3A4aUR5eWxJd0JxeVJkVENxNXJVZV9WVVhaem82cG8xU0lnblZpRFZqOG8?oc=5
2026.01.30,年매출 330조 기록 쓴 삼성… “반도체 투톱 올 영업익 300조 될듯”,동아일보,https://news.google.com/rss/articles/CBMidkFVX3lxTE12WGpvLU1uQ0J2S3A1dDY1R3VSN1VzUUkybkJfNmdVXzZRWmZEU2RlcHZZTXgtMFJLcG85VG40QXc1WHJ3YWs0ajNQRFN4a1M4UGx4c3dNNDNJck0zeUU3RU9jbVEyOVpCd2NDQ1hxMEljQmV0OEHSAWZBVV95cUxNdWU3MUE3YW5pUE1sVHZhMXRxU1p3aGJ0ZmNlWDEwOE5hUUtJQTFWRkZIVGNCZHlwT1JsYnVyYnlMN0Y1VFpjRWlOUnZyT3Y0LUJVTENlYkdubjVyTXBNUjVlQk0tZ3c?oc=5
2026.01.30,"대한민국 반도체 투톱, 영업이익 ‘쌍 100조’ 시대",조선일보,https://news.google.com/rss/articles/CBMigwFBVV95cUxQVkZRWXdhVEY0Y2dXeGZfdVRxMjYxeXU3UkFCUHh3TEhNUllSUlBuUG9YMHpjazdCSHBjWUwxR1ZscVdOVEZpOXVCblB1c2E5bHBzVjdXcTlMUEVuS3M0RUpid0F1WDlDZDBhVWUzQ1QxVnRQUEZOcjZNWDVITmFlcG5MMNIBlwFBVV95cUxOT2w1bHh4ZUpYbnlZMjA2bEhHV1ZQNENQVWdzdWJYNVFYcmViN0kzMGNwU3ZaMndmWVBWZ2hOOFZQMXhuZnR6VVJzWlZJZld1UVV2X2RfSEZwejBBUXZQVlozMWZIRy1ZOFF5TlBfUmsyV0RXcnlSUml3Ql9CdncwWXEtVWdTQ1htcjBRMWFIMm5Cb3VqSDRJ?oc=5
2026.01.30,삼성전자·SK하이닉스 동반 '서프라이즈'…'틈새' 경쟁도 치열,v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5oVWg1eHBvTW5mc1RoSnZCdjlueFU1VS00YlhrQmx2QXBva0REb19fNkVKSzB0QlZfeTIwbEgwTTZjZzZueHJrdTVqcllTZ3M?oc=5
2026.01.30,AI 반도체가 가른 수익성… SK하이닉스(49%)영업이익률 삼성전자(13%) 압도,동아일보,https://news.google.com/rss/articles/CBMidkFVX3lxTE9KZ19pR2w1ZkhNYU5HTlI1Q3pBem5kZTlsTzg4ZjNPblkteDJkY2tFdXZWOUNUV2ZwRE45YXlMbllWemo0YmFHTVMtaXpicG1NZnZHZVFYcWJhM1pBVldSTDl1dTFMU0k1amhRc1FJUWJUaUp6UFHSAWZBVV95cUxPZko1TnFnQjc5VzY2VnFTd3ViMkFULVVOUERPY01HenE4cEtOVGYyY3h2NEVEUzByRE5oTTVIRzVKSE9TS04zRFRLeHcteTRfY3RJRTdpLVNnbjZnTFdyZHhQTTgtTFE?oc=5
2026.01.30,"삼성전자, 2나노 수주 30% 증가…미국 테일러 팹 3월 본격 가동",글로벌이코노믹,https://news.google.com/rss/articles/CBMihwFBVV95cUxQQzN5aEc2YUFKX0NsS1VrUlZua2VTUk5YaXI4OUNHdkt1U2VwMlRhTm5GUDlRbGxVX2tDQUlCMHl1ZkwwcmVyWkh6SkEzNnA0TGctRllGNHR5aHhJUXRJUEZQZDM1dDY1Q0tJei1ERUxoSWdtSEVERkNIS21LaFcwd1drRWV1ZWc?oc=5
2026.01.30,메모리 축포 쏜 삼성전자…스마트폰·TV는 ‘주춤’,매일경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5TeWlNaGx2M291WnRaOWlpMzJHc3dGTXZFcDFqa3piQWlhZDJnVFRwLS1XcE9IUXc0YkJFSUlwQW45bElfSEZGZllBRnFBWjBZblFUMG9R?oc=5
2026.01.30,올해 반도체 최대 격전지 HBM4…삼성전자·SK하이닉스 기싸움 ‘팽팽’,일요신문,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBjWUl4OWJJcGxvMU1SM1dzUFNLZ2lZMDVUOXNKXzFYMkJlNkJ2OWRHV1U5bUJsMXVLX3BSbl9abGxXNndRYTFkazNRdUlVaWNsdEdhM2J4QmJoMEVRS09uYVlBRjFUQQ?oc=5
2026.01.30,"삼성전자, HBM4·DDR5로 추격 가속…하이닉스와 수익 격차 좁힌다",ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1IcE1TY2FsRXczaEdNdENIS1drLVNEQVdXR3dCc3FQcmh2WTYxR3BWaDRUT0dtSnVJS2dlX0ZMdktkTVBNWTF3bl9VRDQ1QU1LU2NUODZZNFcxREwtNnNjOWxEd05ZTDhx?oc=5
2026.01.30,"삼성전자 비메모리, 올해는 ‘터널 끝’ 보이나",톱데일리,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1mdmFlR3F5dFY1N3dDaTRtM01jR0lXalBIQV8zaGdUWFd4S1k0Vl9oTHFiSWZubkljcUcyYVBWV0JHQzV3VW9yNDRmRVM5dURZ?oc=5
2026.01.30,"[The Numbers] 용인시장 ""2031년 반도체 세수 1조780억원 전망""…지방이전론 '허공'?",뉴스스페이스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1wYXRjS21KRjQ3M2dwc2NzN2M0cXRKR1ItVXpaWUVUZ0l4dTBQMldmeEN6MWMzQTRWLXVtckpKdjFjT1ctTEV5REpvTE1SbXRsMnFKd2ZLYjRDTGpvQjhIZg?oc=5
2026.01.30,"용인시, 2031년 반도체 세수 1조원 시대 전망",일간경기,https://news.google.com/rss/articles/CBMiaEFVX3lxTE91aGd2TVhsVE5IYm44NW1JaUVmZHVUUUM4cjlDYTJGR1NITVpBdFJxYzR2Tlp1SWZ2Y0FkeWphbkF0VmJqc2pmeVhFcElPanNkZmNLZzhHVnNkeElNbDVHZ0Etd2tzbzVE?oc=5
2026.01.30,K반도체의 통큰 배당?…주주들은 아직 목마르다,주주경제신문,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBxdUpvU2dZaDVzTGtVS3BOUS16OFJMMUVVYmRrcXZrUEJNWk1VSmxsaDRmQ3BVMjJsdEEwZXBMbzBvdW5VRWdVM0RzcXhDMy0yUEJ3MWVlNVctVkJYYVJMRzlaY1ZsMDBJ?oc=5
2026.01.30,[출근길 브리핑-1월 30일] 제헌절 공휴일·반도체특별법 제정·한동훈 제명·수도권 6만호 공급·삼성전자 4분기 영업익 20조·코스피 5200 돌파,뉴스웍스,https://news.google.com/rss/articles/CBMib0FVX3lxTFBmSmFCVTQzY0Z2cWtYX1JGd0IxZlNjeXM1cDFDdmRPVnJ2c1pRLUJ0amtRVG5FdmVDalpwbTZCaFJ3aW0yRklvUnpCZ09xNmZ2M3BucHlEOXhfN2pnYTI4ZUJERS12akJiR081a2Z2MNIBc0FVX3lxTE42Unl5TVVTVURoc2cyZWRqMDlQWnVLSjluUGZ1MHJzOHloeGlYWWlHRHN3QnBYczR5c192TGJQS2R0bXdaZHp3OEhaaFBaZ1lXSXJTaXNYZjdFYThabC1sc29VMjJIRWpPTTNsS2hvRUhFS0U?oc=5
2026.01.30,"온디바이스 AI 관련주, '룰루랄라 콧노래' 대덕전자·제주반도체·리노공업·심텍... '한숨' 에이팩트",현대경제신문,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBUMFhWRE1PUEdSUnI0QnJ2UUJ5dEIzb3J5RDFGTjdBbFNKZ3JDVE4zSGtoV0VJYzJrS1Y1SDVOY21YRkJLRFNoWmpjNW5xSElUSHFDQ1Z1RzlRVmV0YmxCeEpZOV9JQTTSAWtBVV95cUxPT0NLbkYzcnBDQ2NaTjM3S0FxVlpuU1g1X1gzMVRQUVAwQy1PSml4Nms1eDB5di1TU2ZRU1AzOVY5SlJLVnoyZ1ZnSkl5allmZjR3bGhhVjhDUEdCRFQxamF5ZkwyNXZqMXgwdw?oc=5
2026.01.30,"삼성·LG, 가전산업 수익성 악화...'체질전환' 필요",한스경제,https://news.google.com/rss/articles/CBMia0FVX3lxTE5sazY5UVI0RFBaMHE3eTNBQmFNa2ZIUW5rTm5kWjF5elpsR0tQenJzeUJyZUNuVGZuM0psNjB0RG03c3B1MzM0bGpMUVF5VGhpTk9YcUx3R3pydWJ5eW5KWENXcW11cXhYR2t30gFvQVVfeXFMTzNxQkZwMF8tekhRc1Ewa2U5MGJMWElVT0tPeVQ4RjNxZWxMUVpaZF9GR2hxVHBxTVAySFpqcUJfVU92MGJ3c2NLOXNSNTJrendxZ3NrQ0swWGJzRXlkcmdZeVNoSVlSYTNnbUR1TkNv?oc=5
2026.01.30,26만전자·150만닉스 전망…“반도체 투톱만으로 ‘육천피’ 가능”,sedaily.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1VclU1VU5aRnRGMFV4Q2kzN1FoVFZNX0gzSVlhRkp1SnBXSnhGZ0JXX0ZwZEk3MVZmc3hmZHkyZW5kLTlIeE9NZWtkNFNtNXM?oc=5
2026.01.30,"이상일""2031년 SK하이닉스 6680억·삼성전자 2500억 세수 예상""",네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE83d0ctWTJXdkx2VnM5Yzd1bWpMeTZ5TmxfdWx2cGVYUFg1dDJ5dWYtbDdZUlFIZVNqTVBDZHJERXh1RTk1NGxZdGt0aUVwN0pERE4w?oc=5
2026.01.30,"용인시장 ""2031년 삼성전자·하이닉스서 9천180억 원 세수 추정""",네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5ZR2ZPZTlCckVyd3hBMkJXTUVmXzY5VWV0eG5kZUlOZFNveGt1Z1hnTU02WEM5VjhNVXVodEZmS3R5cW1uNi1KTzhvdFB4Vnd6cnBJ?oc=5
2026.01.30,"‘90만닉스’ 현실화…SK하이닉스, 실적으로 삼성전자 넘었다",kmjournal.net,https://news.google.com/rss/articles/CBMiakFVX3lxTE01MmprcjhNeFlPMU1jYlpZYUpXT0k4Y1FQaXJPR05lWUYwcHMwVGoxZU1vb2RTQ2FKOWhhWTZRaEpoM1FBQUo0TVF4LXRXa1BhNnBsdFpBYW5ZR3ljU1A3YjRtUFhzSzgzYnc?oc=5
2026.01.30,"나라스페이스, 삼성·SK 반도체 싣고 NASA와 우주 간다…50년 만의 역사적 동행",데이터투자,https://news.google.com/rss/articles/CBMic0FVX3lxTE1iaVVNRTVSM0RCU0RNM1ItcUVmWC0zNGhPRHAyaUdKaEVEZ2lZUTQtMFJmZ0RIdkR2b0VkMGh3QmNwa1VkakVOX2M3M0Rqa3pZVUI1blRfdzVaUHVVeDdhUTg0UlkxX29QQTlqVnhEMFdaNWs?oc=5
2026.01.30,"이상일 시장 ""2031년 삼성전자·SK하이닉스+소부장 세금 1조 780억 추정""",네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9ZUmdXY0NfV2hvMnhia0dBLUpuRkxGeGRlemIwX0hzWUE4eGpQUExxcm5zU0F2LWFIXy05RGNSRW5qNm9hMWlJWlVYSkVjQjYxOG93?oc=5
2026.01.30,"이재용, 워싱턴서 美 상무장관 만났다… 반도체 관세 압박 속 회동 '눈길'",더퍼블릭,https://news.google.com/rss/articles/CBMia0FVX3lxTE5keEJRam5wYklDN094RXFSOVRqSkhSd3BnZGQyNFZHY0NZcTROSDhxdWtydjJpZVZyXzlIX2Y3RDl1T3BGblBkTTJJWFhzS1BWNW9JZTdSeWlmTndSSlp5WU92MGJIbkdUbmRR0gFvQVVfeXFMTlBVVjIyZEFJV3J2T3hCeExMbnVjb2k3QU0zNXhkRjNsMENXd1p2R1VPQ2toRHRLaFFVZzdjUndDSXJRcC1VZGhuRnBfMF95b1hzazdJRk5DOFJnRGJISzRlUnBQamRtUTMxWjVsMk44?oc=5
2026.01.30,"이상일 시장, 1000조 투자 용인 반도체프로젝트 순항.. 2031년 1조 780억원 세수 전망",뉴스프리존,https://news.google.com/rss/articles/CBMic0FVX3lxTE1XNWV2U2daX01laThPQ1A3NGNxVm1hMmt5aWd6LUthR2FwQXpzaEJTWE9sRVFrbnh1bHJDWEtMWkozV1BxVzE5aTZfMGxPaTRhZ0pidHdVbHZPNl9hMmZlVDlpSmhvcnVjUGl1MVN2bXp3bGvSAXdBVV95cUxOVWRtRGpVZnJJT0lmcFFwNi1TakFGTk1lSjFXeTZveTdIVDBTSDd0amY4RXczb2ZZY09QMjRQdWloWEdCVWh3SG5TeWFhNHZOZ05DQWp2R2ZMMUxFNERVODZfdWU1b1FfcUJlejYtN3FTd29OZnpMOA?oc=5
2026.01.30,"""지금 사도 늦지 않았다?""…삼성전자 23만·닉스 130만 원, 파격 전망 나온 이유",이콘밍글,https://news.google.com/rss/articles/CBMigAFBVV95cUxQRUlGbHJ5d2U4WUU0U09zMGtjVTBHcnJXZ3RDaE16a2QtN3o1Ylh1OVJWWW0zNlN4eTlEOTVNWUp6NFBGVmlESTNzcWNzaXRLTFQ3dmw4Y2xSUE5vbUlsdFliNEMyejctaTBtZlpOLWNYaGVwZmVPeVY3cWFma3RpetIBiAFBVV95cUxOQU03THBBVWc5MlptQXNwejdvS2xSNU9xVkg1Vk5HOWxMYXpmVlZONzgyR01lWU1zN2hxdlNoMDd5SGJULXdRNUE0eGZFZWE4Zlg0SF9DWFFhVVN0VUlkOFZQRlVvaXZDc0F3SU5uYjFYXzd6THBId2hRQ2E2akZhTTVFOU1yS1Nk?oc=5
2026.01.30,"삼성전자, A4 크기 ‘컬러 이페이퍼’ 출시",한스경제,https://news.google.com/rss/articles/CBMia0FVX3lxTE9sUC1reGtFT0xhdzBNT1R2endnRlhwTDNybk5jOTR1bWRud3FLX1pKMGU5MGhIU0hhWmIzM20tMUp4TFlUTEJPaUJBN0dBN0lBZ2lSVWNJbkdHcVRFdmNXb2g2dnhIZmlxaHk40gFvQVVfeXFMT244Y2hpbktjUjNZMEZKSHNPdmtWODJYQURhTlpzbnU0MkJ5dkdLXzBKakdCZ19XY2tUaWVpU1NUcEpJUkpWTnpOLXFuM1R6WlVnYXc3aEY5UUxvaERySkg5S2x4SXg1TlpCOUl1dEhB?oc=5
2026.01.30,"[집중분석] K-반도체 ‘초격차 회복’ 신호탄… 삼성·하이닉스, HBM 앞세워 사상 최대 실적 정조준",내외뉴스통신,https://news.google.com/rss/articles/CBMibEFVX3lxTE0wQlFnTFlkdUg3cjVTNFRNUzJkaEdUaUljU0NTMVNJeGhCc1lqX1pHX3FyVHZuemg5VkFVUjAzV3AzaDJhbTFiUGZxMFJvQ2RrVzdZT2ZxYXFOdXpqTXlCLVZfWUtuN2xHUkdTdNIBcEFVX3lxTE82MXBSTjhoZDVYMUJHR09Jckc4VlVuYWhuVUhScWxUVEQ1dlpJblhveXFVSlVpNEtMMm9zX1FOQ09EOUJkSkF4d2RJX253TUhBVnZrMkloZFFpQkFTU1FnUVcwLUxKVEZBZFVjd0JBY2U?oc=5
2026.01.30,"오전장핫이슈(1월30일), '비철금속 구리 가격', '반도체 삼성·SK하이닉스 호실적' : 네이버 블로그",Naver Blog,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5tU0gtWG1GMlFNbG83RWg5UGlQT1ZKb1pocTZxNWpCdWVfbFU4SWMyZmphV0tVUXE2NERMa0tHWU8wMjFHR0s2U1E1UzQ1VGJKeXB4NG1xTy0wTWd4eEdKNXhwdTZQYTg?oc=5
2026.01.30,[증시키워드] 반도체에 자동차·이차전지 랠리 또 시작되나…한미반도체 관심도 급증,이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBxNFVlZ1JqV2gtNW1qdDdrNmN1Nm1GVE53UUNfWEdpVmpISHRUTUNfZV9IaFBJLUJubzdMSVJsRjZVYlFTZTJiQ2hnbVFsQzBEWG5Wcg?oc=5
2026.01.30,'사상 최대' 실적 SK하닉·삼성…성과급 얼마 받나 보니,뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE44dXpPeENJLVJ0X2VTNU55VW9lSG5lVzFIeGlxLXAybW9OTmhCRUljR1JaS1FyM2Jxb2ZwdFlEZEJzb0pJSWQ3Y0RlSFVEcUphOXdvWHF1TFdDYzFtZVVxZ9IBeEFVX3lxTFBPR2x0a3lLMVVlZnRJeUk5Wm9QWWY1OHlndVlTTWxrQkctblpRREVzeHVSbjBRVkwwZzBJRHpKUmNLTEE1ZUJmYkZfX1RLd0dIbTNEUlJaMC14dTFPalgxWmNfUmN3SUwtTXJrcEpRMzR2YzIwdzBYUw?oc=5
2026.01.30,삼성 '양자산업 맏형의 복귀'‥반도체 등 접목 전략 시작됐다,아시아경제,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5jRkY2UUpaUnpWeHFVTnJFTUZWV0o2ZGY0UmpwNVZUVUk3YlJ6b2V0STdpSUNzT1lHRFlxMWhfaGlIdlY4UEl2NFFJTnVub2ZxSFR0RzVHNDlCZFBmcng4Wg?oc=5
2026.01.30,"삼성전자, A4 크기의 '삼성 컬러 이페이퍼' 출시",한국NGO신문,https://news.google.com/rss/articles/CBMiaEFVX3lxTFA0MFR2RWtkNGl1Y29SeDNrM3pXTVppNDktZG5jSDkycVlqN1lnWUlzc0RRYjFXRDZfTXYyRV9BNmZ5elpjVGZVdDEzbVRCbU1ac2hybTVhVU0zSmNvZVQ4Rjg1d1VYZ0hf?oc=5
2026.01.30,"거래소 기관, 삼성전자 한미반도체 현대로템 담고...현대차 POSCO홀딩스 LG화학은 덜었다",핀포인트뉴스,https://news.google.com/rss/articles/CBMic0FVX3lxTE5ubFJacGtvcTVKQlBqR2FDOTNRemJuUXlRdWNjb3dDRnp4TUNReVluTUdrYTViQTZ6UUJmMTNFSlpaYUhGZThibDVtTm1peHoxa1dEakdrNmV0Rk5Yd1g3bGx6cHpxRmFwYmlieFAyX01xTDTSAXdBVV95cUxOTG82MUxjLVVVbHpXX015aUpZSDN1TlNTTmZlMnhYSG54MVljTE9fMFhGakhGYl9sT2hPNkN6MHN2V2lWUGtpdldEczd3VHhNeldCUzB2M2ZXalFqTGktc2l4ekpCN1ZKMFd6c2VtRkdUUWhCbU12Zw?oc=5
2026.01.30,반도체도 ‘맞춤형’ 시대… ‘커스텀 HBM’이 온다,시사위크,https://news.google.com/rss/articles/CBMia0FVX3lxTE1VajBqRFdmcFRIX3NrSmdSeUdRdVhlb1M0ckR2Ymd2a3JhUnZzdGNCNGtObXVhcmZiVmh6LTIta2tKUHVnTF9QZF9LcEpNbGtUd183QmNPb0o2RGpIcFNHb1NPN0cteVdDcnpN0gFvQVVfeXFMTnJxY2FpclVQRHdOaGU5dWM2Um9fb3phSXVjZ0d5QTVpekxXUzFWRTIzM0hwalVyT2Q5R05pVm9ac1p6YmEwakNsb3V2M09OS181NFNrd3B5SGRmRFZXTDN2cU4ySmplcHA5eG1uUVZV?oc=5
2026.01.30,"이상일 ""삼성전자·SK하이닉스 2031년 세금 1조1천억 낼 것""",v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE0zbVRseEJqNUJwVy14dEdIaHl0a2huMVFXX28xUjN1Q2tDcF9ENU1NbjBvZVR5V0FkUzVGa0xPZUNodmZWZWMzb1dybzdzajg?oc=5
2026.01.30,"삼성전자 초기업노조 ""조합원 과반 가입""…근로자대표 지위 확인 절차 요구",뉴스워치,https://news.google.com/rss/articles/CBMiaEFVX3lxTE0xNlFWMkZqbEZPaWdHZjJTQWtnX3NOdGFzQ0MyUWF6M1ltTEVsLVFUbWxTazdVazAzNTcyZ0tTRG03a2cteXVyMmpOTy1sbGxfOTdyNDlJNDlIa0I2cTR4aFFKb0x2d2hz?oc=5
2026.01.30,"삼성전자·SK하이닉스 1기 팹, 2031년 세금 1조 780억 용인시로 들어온다",v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5Kb05fS1NiN0x5TklySExlYmRmeXFSU1ZvYVNockduWGRyd1J4b3BUdlZVVHNoNVBtLXA3Q3A5ZFI2cXk5a3UxaXRseFVrZ3pvU1hHag?oc=5
2026.01.30,"이상일 용인시장, “2031년 반도체 세수 1조 780억원”…‘삼성·SK 효과’ 재정 대도약",v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE1RSDE1RFBEOGRxMGlEcU5lc1YzRnJrUTFCQ1phQUFubk9VWHUzdUl5YzJvVHgzQ0NhUVNUN2N3R3RfRE5hOXc?oc=5
2026.01.30,AI가 만든 반도체 ‘초호황’…삼성·하이닉스 역대급 실적,JTBC,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBKVjJGODdPSk9lS0pLMGMyZ1djb1psN0hpOGprX3hQb29yWWJfRkJ1SXJOMXllOVZSTWRQaUt3aVpicldsUEdTNFBDc3F3dGZNS3NuLQ?oc=5
2026.01.30,'영업익 20조' 삼성의 진화 올해도 HBM 성장세 지속,mt.co.kr,https://news.google.com/rss/articles/CBMibEFVX3lxTE8wS1hhc2hQR3FNb0JQWlJXVnB0YW5salVVSEJjZDJ4WE9KQWRjU1R0Mm5obDRNdGk3ek1hNFh2MVVyelQ2c3ItOGloc1E0emV0a1lWTXFPT293bVZPX29uaHlyUHJqZUJmUFo1NQ?oc=5
2026.01.30,"4분기 주춤한 삼성 스마트폰, '갤럭시 S26' 수익성 우려 - 이비엔(EBN)뉴스센터",ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1nVUV1MlFiRW43blFoT0NyU3BGVXV2aFJFdUR5RWxvN2xWQmRnQU1xNjFhR0R3YWNiQlhOT0VneEpPQUc5WU5LRl9feXQtR2E1bjVZdXJIVWM4LWI5ZlN6NXhvX2oxaGM5?oc=5
2026.01.30,"[마켓+]SK하이닉스·삼성전자 'HBM4' 진검승부 예고…""AI 메모리 패권 쟁탈전""",비즈니스플러스,https://news.google.com/rss/articles/CBMib0FVX3lxTE1ReDVaVWV2QjBra1FvLVBEWkhUeDRWQnE5TzIwOVBMQ0dPU3kzUlNaU21EYVJFMElkOXo2TnltRjJlSFpNMHZfRDYyb2ZjUXl2VlptOVRGcHkxTUFrZWNXeW5XLU9ZTGxEaW0xdUlrNA?oc=5
2026.01.30,"'역대급 실적' 낸 반도체 양강에...코스피 5,200도 넘었다",YTN 사이언스,https://news.google.com/rss/articles/CBMif0FVX3lxTE42UEFSNmtkYl9OaWFGVkcxZFBVc0tISm1vdDBQYnoxYUVvQ29ZcFZ4d1BRVG9XejkxR2FhelQ5MGgtQy1NcG1hMEtiVUJJWDVRWlprSnJBenBVNlZHRjFWVEd4MkVTS1VjSXVacE9URG5KbVZ0OFowbVRhUVlXY3c?oc=5
2026.01.30,"삼성 생산가능한 HBM4 전량 고객사 PO에 조기매진…미래반도체, 삼성 매출 따라간다",데이터투자,https://news.google.com/rss/articles/CBMic0FVX3lxTE9lNnl2MGFmRG85cVV6bkdSMDVnMjlNZDhQS0dwaUhpMFFrZ0RveVFkdnpOc3NUUDU5Ui1mSW1iUkVZNjhPSTdDc0JDZEtmZDJWSVo2d2dXd0ptdnhsbVlpVW5QRzBPNWhNc3VtT1FycnUwWm8?oc=5
2026.01.30,'20만전자·110만닉스' 현실화?…반도체 '슈퍼사이클'에 증권가 상단 다시 쓴다,뉴스웍스,https://news.google.com/rss/articles/CBMib0FVX3lxTE45Ni1lbml3VWwwQTJYYkR6NUxoSVEwbmtQLXlnSTVUNlV1TVhHQXhGSzdpOG80V2RaSUtZWU5pUDBMbndSYUJaV1NPU2hJN1p3d1hoMTc4T3FGLVdBSldxeFhpc1VPdk9FQWVWQzVKd9IBc0FVX3lxTE14QXdhb0xOdmlXc25VdXZVM0s5eFVlV3NBT0pHV1hsN1JVQVBibnpuNjRqbDNVU29zUGM2V09nSktIYzY0OXZNbEZjNmxSZGhESDdyaktUMGpkNlF4dlhoWHBCM2ZpSEFxaDF6aUZKaUdNYVU?oc=5
2026.01.30,삼성전자·SK하이닉스 1기 팹 가동 2031년 용인시 세금 1조 780억원 추정,데일리안,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBxV0dSbUJ6T0NEODlOVkk1TXJyQlFRNVM2bmZ4c3pMV0ZBU1pUbnhLaXNyTGlyaWp3VWtUX1NKSWlSNFBacjJKOHVObm1qc3J3QWdLaS1B0gH7AUFVX3lxTFBLaVcwQnNobjc1VndhQWZpcG1KTndnVTBsTE1ha0RuNG4tWHo1TnRqc2NqRzR5bnNUY29Gd3RYY2xYYmtYNXJnN1FoM3ZOZVhtbjNNVlZuMkFmNUtWa2t1Ml9YbGx2dmNvZThhTHYzMWdwSEQwVjhlZFg1bGJxUm9kZDVNX3BSQXRpVm44Nko2OEZwZXo5V2RNMng1OFB1NDROQjJqSDBUWmJKUkcwMWZGME12b0h4UW1seEQ2ODZiNURQdG1kOElpdlU1ajZXcXpKVjNjVWI2WkJrX2o0d2gxUTEzQkhKdi0wb1dnaFVxQ0Q1NmEyUmp6N0ZB?oc=5
2026.01.31,이상일 용인특례시장 “2031년 하이닉스·삼성전자 등 반도체 관련 기업 1조780억원 세수 낼 것”,v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE94a3psTXN0Z2Q0UzJTLWVvajd3V3BtRVNRWFVZY3pEX2ZhWlRlTmIxTHJVaUllbXdndGJucWxQWWpGcF9IVHYxakc4Vmd4NlE?oc=5
